municipality,equipment_id,equipment_name,procurement_category,requirement_score,is_needed,required_quantity
Kolkata,E063,Water Pumping Station Motor,Water Supply,18.5,1,5
Kolkata,E064,Valve Testing Machine,Water Supply,18.5,1,10
Kolkata,E065,Pipe Pressure Monitoring Unit,Water Supply,18.5,1,10
Kolkata,E066,Water Quality Testing Kit,Water Supply,28.75,1,10
Kolkata,E067,Borewell Cleaning Machine,Water Supply,18.5,1,9
Kolkata,E068,Portable Water Storage Tank,Water Supply,18.5,1,6
Kolkata,E069,Pipeline Repair Vehicle,Water Supply,18.5,1,4
Kolkata,E070,Portable Pump Controller,Water Supply,18.5,1,6
Kolkata,E071,Water Meter Calibration Unit,Water Supply,18.5,1,7
Kolkata,E072,Pipeline Inspection Camera,Water Supply,18.5,1,5
Kolkata,E073,Reservoir Cleaning Machine,Water Supply,18.5,1,7
Kolkata,E074,Water Purification Mobile Unit,Water Supply,45.81,1,7
Kolkata,E075,Portable Pipeline Flusher,Water Supply,18.5,1,7
Kolkata,E076,Hydraulic Pipe Cutter,Water Supply,28.68,1,10
Kolkata,E077,Portable Water Pump Unit,Water Supply,18.5,1,6
Kolkata,E078,Emergency Water Supply Vehicle,Water Supply,35.56,1,6
Kolkata,E079,Smart Water Monitoring Sensor,Water Supply,18.5,1,7
Kolkata,E080,Water Pipeline Maintenance Kit,Water Supply,18.5,1,9
Kolkata,E081,Hydraulic Excavator,Road Infra,56.03,1,7
Kolkata,E082,Mini Excavator,Road Infra,56.03,1,6
Kolkata,E083,Backhoe Loader,Road Infra,67.69,1,6
Kolkata,E084,Wheel Loader,Road Infra,56.03,1,5
Kolkata,E085,Track Mounted Excavator,Road Infra,61.21,1,4
Kolkata,E086,Road Roller,Road Infra,44.33,1,6
Kolkata,E087,Vibratory Road Roller,Road Infra,44.33,1,4
Kolkata,E088,Asphalt Paver Machine,Road Infra,44.33,1,4
Kolkata,E089,Concrete Mixer Machine,Road Infra,49.55,1,7
Kolkata,E090,Concrete Vibrator,Road Infra,49.55,1,8
Kolkata,E091,Asphalt Cutter,Road Infra,44.33,1,9
Kolkata,E092,Road Marking Machine,Road Infra,44.4,1,11
Kolkata,E093,Concrete Cutting Machine,Road Infra,49.55,1,10
Kolkata,E094,Crack Sealing Machine,Road Infra,44.33,1,8
Kolkata,E095,Tipper Truck,Road Infra,67.69,1,4
Kolkata,E096,Dump Truck,Road Infra,67.69,1,7
Kolkata,E097,Tyre Mounted Mobile Crane,Road Infra,49.55,1,3
Kolkata,E098,Portable Concrete Pump,Road Infra,49.55,1,7
Kolkata,E099,Hydraulic Breaker,Road Infra,61.21,1,5
Kolkata,E100,Road Surface Milling Machine,Road Infra,44.33,1,3
Kolkata,E101,Portable Generator for Road Work,Road Infra,54.23,1,7
Kolkata,E102,Traffic Cone Deployment Unit,Road Infra,44.4,1,9
Kolkata,E103,Road Repair Patch Machine,Road Infra,44.33,1,4
Kolkata,E104,Curb Stone Laying Machine,Road Infra,49.55,1,8
Kolkata,E105,Pavement Compactor,Road Infra,44.33,1,7
Kolkata,E106,Diesel Generator Set,Electrical,30.56,1,6
Kolkata,E107,Portable Generator,Electrical,18.44,1,8
Kolkata,E108,Street Light Maintenance Lift,Electrical,29.6,1,7
Kolkata,E109,Transformer Maintenance Vehicle,Electrical,19.64,1,4
Kolkata,E110,Electric Cable Locator,Electrical,37.35,1,9
Kolkata,E111,Underground Fault Detector,Electrical,37.35,1,8
Kolkata,E112,Portable Tower Light,Electrical,10.92,0,0
Kolkata,E113,Smart Street Light Controller,Electrical,29.6,1,7
Kolkata,E114,Electrical Maintenance Van,Electrical,19.64,1,3
Kolkata,E115,Portable Solar Lighting Unit,Electrical,17.48,1,6
Kolkata,E116,Mobile Repair Van,Electrical,38.36,1,11
Kolkata,E117,Voltage Monitoring Device,Electrical,19.64,1,9
Kolkata,E118,Underground Cable Repair Kit,Electrical,37.35,1,8
Kolkata,E119,Portable Battery Backup Unit,Electrical,18.44,1,10
Kolkata,E120,Smart Utility Monitoring Console,Electrical,71.1,1,7
Kolkata,E121,Portable Toilet Unit,Sanitation,26.45,1,7
Kolkata,E122,Mobile Toilet Van,Sanitation,42.15,1,9
Kolkata,E123,Public Toilet Cleaning Machine,Sanitation,37.21,1,8
Kolkata,E124,High Pressure Washer,Sanitation,64.54,1,10
Kolkata,E125,Disinfection Sprayer Unit,Sanitation,42.15,1,11
Kolkata,E126,Fogging Machine,Sanitation,42.52,1,8
Kolkata,E127,Portable Cleaning Cart,Sanitation,53.36,1,10
Kolkata,E128,Manual Cleaning Trolley,Sanitation,53.36,1,9
Kolkata,E129,Portable Hand Wash Station,Sanitation,26.45,1,10
Kolkata,E130,Sanitary Waste Disposal Unit,Sanitation,105.34,1,10
Kolkata,E131,Portable Urinal Unit,Sanitation,26.45,1,9
Kolkata,E132,Public Washroom Maintenance Vehicle,Sanitation,37.21,1,8
Kolkata,E133,Drain Disinfection Unit,Sanitation,33.09,1,8
Kolkata,E134,Portable Steam Cleaning Machine,Sanitation,26.45,1,8
Kolkata,E135,Street Disinfection Vehicle,Sanitation,58.25,1,7
Kolkata,E136,Biohazard Disposal Container,Sanitation,107.12,1,9
Kolkata,E137,Portable Sanitation Kiosk,Sanitation,26.45,1,9
Kolkata,E138,Municipal Cleaning Utility Vehicle,Sanitation,64.54,1,11
Kolkata,E139,Fire Tender Vehicle,Emergency,62.82,1,2
Kolkata,E140,Portable Rescue Boat,Emergency,19.66,1,5
Kolkata,E141,Emergency Communication Van,Emergency,32.98,1,4
Kolkata,E142,Portable Medical Response Unit,Emergency,32.98,1,5
Kolkata,E143,Emergency Water Pump,Emergency,21.03,1,8
Kolkata,E144,Debris Removal Loader,Emergency,58.19,1,7
Kolkata,E145,Portable Lighting Tower,Emergency,12.28,1,10
Kolkata,E146,Emergency Generator Unit,Emergency,25.61,1,10
Kolkata,E147,Portable Emergency Shelter Unit,Emergency,19.66,1,5
Kolkata,E148,Hydraulic Rescue Cutter,Emergency,12.28,1,10
Kolkata,E149,Emergency Evacuation Vehicle,Emergency,54.05,1,4
Kolkata,E150,Portable Public Warning System,Emergency,24.52,1,6
Kolkata,E151,Flood Monitoring Sensor,Emergency,21.03,1,7
Kolkata,E152,Emergency Drone Surveillance Unit,Emergency,54.33,1,4
Kolkata,E153,Portable Life Support Kit,Emergency,24.52,1,6
Kolkata,E154,Disaster Recovery Crane,Emergency,58.19,1,4
Kolkata,E155,Emergency Ambulance Van,Emergency,54.05,1,6
Kolkata,E156,Portable Command Center Unit,Emergency,32.98,1,7
Kolkata,E157,Rapid Response Vehicle,Emergency,54.05,1,4
Kolkata,E158,Emergency Traffic Diversion Unit,Emergency,45.59,1,9
Kolkata,E159,Portable Search Light Unit,Emergency,12.28,1,9
Kolkata,E160,Disaster Supply Transport Vehicle,Emergency,54.05,1,5
Kolkata,E161,Sewage Treatment Plant Pump,Specialized,5.17,0,0
Kolkata,E162,Portable Laboratory Testing Unit,Specialized,45.44,1,5
Kolkata,E163,Air Quality Monitoring Station,Specialized,19.21,1,7
Kolkata,E164,Noise Pollution Monitoring Unit,Specialized,16.36,0,0
Kolkata,E165,Construction Debris Crusher,Specialized,30.15,1,7
Kolkata,E166,Smart Parking Monitoring Unit,Specialized,12.95,0,0
Kolkata,E167,Municipal Survey Drone,Specialized,33.96,1,7
Kolkata,E168,GIS Mapping Workstation,Specialized,29.18,1,5
Kolkata,E169,Portable Air Compressor,Specialized,14.45,0,0
Kolkata,E170,Industrial Pollution Response Unit,Specialized,3.41,0,0
Kolkata,E171,Smart Civic Monitoring Console,Specialized,27.7,1,6
Kolkata,E172,Portable Municipal Command Vehicle,Specialized,27.7,1,4
Kolkata,E173,Integrated Utility Maintenance Vehicle,Specialized,61.26,1,6
Bengaluru,E001,Garbage Compactor Truck,SWM,144.31,1,4
Bengaluru,E002,Mini Garbage Tipper,SWM,144.31,1,8
Bengaluru,E003,Refuse Collector Vehicle,SWM,144.31,1,6
Bengaluru,E004,Portable Waste Compactor,SWM,144.31,1,9
Bengaluru,E005,Mechanical Road Sweeper,SWM,68.43,1,5
Bengaluru,E006,Vacuum Road Sweeper,SWM,68.43,1,5
Bengaluru,E007,Dumper Placer Vehicle,SWM,144.31,1,7
Bengaluru,E008,Waste Collection Container,SWM,144.31,1,9
Bengaluru,E009,Hydraulic Waste Loader,SWM,144.31,1,11
Bengaluru,E010,Transfer Station Container,SWM,144.31,1,8
Bengaluru,E011,Plastic Baler Machine,SWM,160.69,1,8
Bengaluru,E012,Organic Waste Shredder,SWM,144.31,1,7
Bengaluru,E013,Bio Waste Composting Machine,SWM,144.31,1,11
Bengaluru,E014,Portable Garbage Bin Set,SWM,154.95,1,9
Bengaluru,E015,Skid Steer Loader,SWM,175.17,1,4
Bengaluru,E016,Waste Conveyor Belt Unit,SWM,144.31,1,10
Bengaluru,E017,Industrial Waste Crusher,SWM,146.58,1,5
Bengaluru,E018,Dumpster Container,SWM,144.31,1,10
Bengaluru,E019,Front Loader Waste Vehicle,SWM,144.31,1,4
Bengaluru,E020,Waste Segregation Conveyor,SWM,144.31,1,11
Bengaluru,E021,Leaf Collection Vacuum Unit,SWM,68.43,1,7
Bengaluru,E022,Portable Bin Lifter,SWM,144.31,1,10
Bengaluru,E023,Waste Hopper Unit,SWM,144.31,1,7
Bengaluru,E024,Biomedical Waste Carrier,SWM,144.31,1,6
Bengaluru,E025,Municipal Waste Crane,SWM,160.69,1,6
Bengaluru,E026,Street Cleaning Cart,SWM,68.43,1,7
Bengaluru,E027,Waste Transfer Trailer,SWM,144.31,1,4
Bengaluru,E028,Mobile Waste Collection Unit,SWM,144.31,1,11
Bengaluru,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,39.31,1,2
Bengaluru,E030,Sewer Jetting Machine,Sewerage,39.31,1,6
Bengaluru,E031,High Pressure Sewer Cleaner,Sewerage,39.31,1,4
Bengaluru,E032,Root Cutting System for Sewer Line,Sewerage,26.05,1,11
Bengaluru,E033,Sewer Inspection Camera,Sewerage,26.05,1,6
Bengaluru,E034,Portable Pipeline CCTV Unit,Sewerage,26.05,1,7
Bengaluru,E035,Vacuum Sludge Tanker,Sewerage,39.31,1,5
Bengaluru,E036,Manhole Desilting Machine,Sewerage,39.31,1,4
Bengaluru,E037,Sewer Cleaning Robot,Sewerage,26.05,1,3
Bengaluru,E038,Portable Sludge Pump,Sewerage,49.65,1,10
Bengaluru,E039,Drain Rodding Machine,Sewerage,39.31,1,10
Bengaluru,E040,Underground Pipe Locator,Sewerage,39.49,1,9
Bengaluru,E041,Drain Cleaning Machine,Drainage,38.11,1,5
Bengaluru,E042,Portable Dewatering Pump,Drainage,38.11,1,10
Bengaluru,E043,High Capacity Pump Set,Drainage,38.11,1,4
Bengaluru,E044,Storm Water Pump,Drainage,38.11,1,6
Bengaluru,E045,Submersible Pump Unit,Drainage,38.11,1,10
Bengaluru,E046,Canal Desilting Machine,Drainage,38.11,1,4
Bengaluru,E047,Portable Flood Barrier Unit,Drainage,24.5,1,6
Bengaluru,E048,Emergency Drainage Vehicle,Drainage,38.11,1,6
Bengaluru,E049,Drain Excavation Unit,Drainage,38.46,1,6
Bengaluru,E050,Portable Sandbag Filling Machine,Drainage,24.5,1,7
Bengaluru,E051,Drain Jetting Machine,Drainage,38.11,1,7
Bengaluru,E052,Drain Inspection Camera,Drainage,38.11,1,7
Bengaluru,E053,Portable Mud Suction Unit,Drainage,38.11,1,10
Bengaluru,E054,Drain Clearing Robot,Drainage,38.11,1,4
Bengaluru,E055,Portable Emergency Pump,Drainage,24.5,1,10
Bengaluru,E056,Flood Recovery Vehicle,Drainage,38.11,1,5
Bengaluru,E057,Storm Drain Vacuum Cleaner,Drainage,38.11,1,5
Bengaluru,E058,Portable Water Diversion Unit,Drainage,24.5,1,10
Bengaluru,E059,Chassis Mounted Water Tanker,Water Supply,24.47,1,10
Bengaluru,E060,Water Tanker,Water Supply,24.47,1,7
Bengaluru,E061,Pipeline Leakage Detector,Water Supply,24.47,1,6
Bengaluru,E062,Portable Chlorination Unit,Water Supply,24.47,1,8
Bengaluru,E063,Water Pumping Station Motor,Water Supply,24.47,1,5
Bengaluru,E064,Valve Testing Machine,Water Supply,24.47,1,6
Bengaluru,E065,Pipe Pressure Monitoring Unit,Water Supply,24.47,1,10
Bengaluru,E066,Water Quality Testing Kit,Water Supply,33.98,1,10
Bengaluru,E067,Borewell Cleaning Machine,Water Supply,24.47,1,8
Bengaluru,E068,Portable Water Storage Tank,Water Supply,24.47,1,7
Bengaluru,E069,Pipeline Repair Vehicle,Water Supply,24.47,1,5
Bengaluru,E070,Portable Pump Controller,Water Supply,24.47,1,10
Bengaluru,E071,Water Meter Calibration Unit,Water Supply,24.47,1,8
Bengaluru,E072,Pipeline Inspection Camera,Water Supply,24.47,1,6
Bengaluru,E073,Reservoir Cleaning Machine,Water Supply,24.47,1,9
Bengaluru,E074,Water Purification Mobile Unit,Water Supply,43.91,1,5
Bengaluru,E075,Portable Pipeline Flusher,Water Supply,24.47,1,7
Bengaluru,E076,Hydraulic Pipe Cutter,Water Supply,37.4,1,9
Bengaluru,E077,Portable Water Pump Unit,Water Supply,24.47,1,7
Bengaluru,E078,Emergency Water Supply Vehicle,Water Supply,34.41,1,7
Bengaluru,E079,Smart Water Monitoring Sensor,Water Supply,24.47,1,6
Bengaluru,E080,Water Pipeline Maintenance Kit,Water Supply,24.47,1,8
Bengaluru,E081,Hydraulic Excavator,Road Infra,75.98,1,5
Bengaluru,E082,Mini Excavator,Road Infra,75.98,1,7
Bengaluru,E083,Backhoe Loader,Road Infra,88.22,1,7
Bengaluru,E084,Wheel Loader,Road Infra,75.98,1,4
Bengaluru,E085,Track Mounted Excavator,Road Infra,76.13,1,3
Bengaluru,E086,Road Roller,Road Infra,61.94,1,6
Bengaluru,E087,Vibratory Road Roller,Road Infra,61.94,1,4
Bengaluru,E088,Asphalt Paver Machine,Road Infra,61.94,1,3
Bengaluru,E089,Concrete Mixer Machine,Road Infra,63.89,1,8
Bengaluru,E090,Concrete Vibrator,Road Infra,63.89,1,10
Bengaluru,E091,Asphalt Cutter,Road Infra,61.94,1,9
Bengaluru,E092,Road Marking Machine,Road Infra,58.66,1,10
Bengaluru,E093,Concrete Cutting Machine,Road Infra,63.89,1,11
Bengaluru,E094,Crack Sealing Machine,Road Infra,61.94,1,11
Bengaluru,E095,Tipper Truck,Road Infra,88.22,1,7
Bengaluru,E096,Dump Truck,Road Infra,88.22,1,4
Bengaluru,E097,Tyre Mounted Mobile Crane,Road Infra,63.89,1,4
Bengaluru,E098,Portable Concrete Pump,Road Infra,63.89,1,9
Bengaluru,E099,Hydraulic Breaker,Road Infra,76.13,1,7
Bengaluru,E100,Road Surface Milling Machine,Road Infra,61.94,1,2
Bengaluru,E101,Portable Generator for Road Work,Road Infra,59.39,1,10
Bengaluru,E102,Traffic Cone Deployment Unit,Road Infra,58.66,1,11
Bengaluru,E103,Road Repair Patch Machine,Road Infra,61.94,1,7
Bengaluru,E104,Curb Stone Laying Machine,Road Infra,63.89,1,8
Bengaluru,E105,Pavement Compactor,Road Infra,61.94,1,4
Bengaluru,E106,Diesel Generator Set,Electrical,31.38,1,5
Bengaluru,E107,Portable Generator,Electrical,13.96,1,8
Bengaluru,E108,Street Light Maintenance Lift,Electrical,39.1,1,5
Bengaluru,E109,Transformer Maintenance Vehicle,Electrical,25.02,1,4
Bengaluru,E110,Electric Cable Locator,Electrical,50.66,1,10
Bengaluru,E111,Underground Fault Detector,Electrical,50.66,1,8
Bengaluru,E112,Portable Tower Light,Electrical,6.36,0,0
Bengaluru,E113,Smart Street Light Controller,Electrical,39.1,1,7
Bengaluru,E114,Electrical Maintenance Van,Electrical,25.02,1,7
Bengaluru,E115,Portable Solar Lighting Unit,Electrical,12.44,1,9
Bengaluru,E116,Mobile Repair Van,Electrical,49.98,1,8
Bengaluru,E117,Voltage Monitoring Device,Electrical,25.02,1,10
Bengaluru,E118,Underground Cable Repair Kit,Electrical,50.66,1,11
Bengaluru,E119,Portable Battery Backup Unit,Electrical,13.96,1,7
Bengaluru,E120,Smart Utility Monitoring Console,Electrical,78.55,1,7
Bengaluru,E121,Portable Toilet Unit,Sanitation,31.26,1,7
Bengaluru,E122,Mobile Toilet Van,Sanitation,40.4,1,7
Bengaluru,E123,Public Toilet Cleaning Machine,Sanitation,42.71,1,10
Bengaluru,E124,High Pressure Washer,Sanitation,78.87,1,8
Bengaluru,E125,Disinfection Sprayer Unit,Sanitation,40.4,1,8
Bengaluru,E126,Fogging Machine,Sanitation,41.2,1,10
Bengaluru,E127,Portable Cleaning Cart,Sanitation,67.14,1,11
Bengaluru,E128,Manual Cleaning Trolley,Sanitation,67.14,1,11
Bengaluru,E129,Portable Hand Wash Station,Sanitation,31.26,1,9
Bengaluru,E130,Sanitary Waste Disposal Unit,Sanitation,127.28,1,7
Bengaluru,E131,Portable Urinal Unit,Sanitation,31.26,1,8
Bengaluru,E132,Public Washroom Maintenance Vehicle,Sanitation,42.71,1,11
Bengaluru,E133,Drain Disinfection Unit,Sanitation,32.46,1,7
Bengaluru,E134,Portable Steam Cleaning Machine,Sanitation,31.26,1,11
Bengaluru,E135,Street Disinfection Vehicle,Sanitation,65.35,1,8
Bengaluru,E136,Biohazard Disposal Container,Sanitation,132.0,1,10
Bengaluru,E137,Portable Sanitation Kiosk,Sanitation,31.26,1,7
Bengaluru,E138,Municipal Cleaning Utility Vehicle,Sanitation,78.87,1,9
Bengaluru,E139,Fire Tender Vehicle,Emergency,70.23,1,4
Bengaluru,E140,Portable Rescue Boat,Emergency,13.99,1,6
Bengaluru,E141,Emergency Communication Van,Emergency,31.62,1,5
Bengaluru,E142,Portable Medical Response Unit,Emergency,31.62,1,7
Bengaluru,E143,Emergency Water Pump,Emergency,16.34,1,7
Bengaluru,E144,Debris Removal Loader,Emergency,64.25,1,5
Bengaluru,E145,Portable Lighting Tower,Emergency,7.15,0,0
Bengaluru,E146,Emergency Generator Unit,Emergency,24.78,1,10
Bengaluru,E147,Portable Emergency Shelter Unit,Emergency,13.99,1,5
Bengaluru,E148,Hydraulic Rescue Cutter,Emergency,7.15,0,0
Bengaluru,E149,Emergency Evacuation Vehicle,Emergency,59.7,1,4
Bengaluru,E150,Portable Public Warning System,Emergency,23.07,1,7
Bengaluru,E151,Flood Monitoring Sensor,Emergency,16.34,1,8
Bengaluru,E152,Emergency Drone Surveillance Unit,Emergency,60.33,1,5
Bengaluru,E153,Portable Life Support Kit,Emergency,23.07,1,8
Bengaluru,E154,Disaster Recovery Crane,Emergency,64.25,1,2
Bengaluru,E155,Emergency Ambulance Van,Emergency,59.7,1,7
Bengaluru,E156,Portable Command Center Unit,Emergency,31.62,1,6
Bengaluru,E157,Rapid Response Vehicle,Emergency,59.7,1,7
Bengaluru,E158,Emergency Traffic Diversion Unit,Emergency,51.15,1,9
Bengaluru,E159,Portable Search Light Unit,Emergency,7.15,0,0
Bengaluru,E160,Disaster Supply Transport Vehicle,Emergency,59.7,1,6
Bengaluru,E161,Sewage Treatment Plant Pump,Specialized,7.01,0,0
Bengaluru,E162,Portable Laboratory Testing Unit,Specialized,53.21,1,6
Bengaluru,E163,Air Quality Monitoring Station,Specialized,24.82,1,6
Bengaluru,E164,Noise Pollution Monitoring Unit,Specialized,21.2,1,9
Bengaluru,E165,Construction Debris Crusher,Specialized,36.17,1,6
Bengaluru,E166,Smart Parking Monitoring Unit,Specialized,17.11,0,0
Bengaluru,E167,Municipal Survey Drone,Specialized,37.99,1,7
Bengaluru,E168,GIS Mapping Workstation,Specialized,35.2,1,6
Bengaluru,E169,Portable Air Compressor,Specialized,18.63,1,10
Bengaluru,E170,Industrial Pollution Response Unit,Specialized,4.09,0,0
Bengaluru,E171,Smart Civic Monitoring Console,Specialized,30.27,1,5
Bengaluru,E172,Portable Municipal Command Vehicle,Specialized,30.27,1,5
Bengaluru,E173,Integrated Utility Maintenance Vehicle,Specialized,70.54,1,6
Chennai,E001,Garbage Compactor Truck,SWM,133.73,1,7
Chennai,E002,Mini Garbage Tipper,SWM,133.73,1,9
Chennai,E003,Refuse Collector Vehicle,SWM,133.73,1,7
Chennai,E004,Portable Waste Compactor,SWM,133.73,1,9
Chennai,E005,Mechanical Road Sweeper,SWM,61.35,1,6
Chennai,E006,Vacuum Road Sweeper,SWM,61.35,1,6
Chennai,E007,Dumper Placer Vehicle,SWM,133.73,1,5
Chennai,E008,Waste Collection Container,SWM,133.73,1,11
Chennai,E009,Hydraulic Waste Loader,SWM,133.73,1,9
Chennai,E010,Transfer Station Container,SWM,133.73,1,8
Chennai,E011,Plastic Baler Machine,SWM,149.38,1,7
Chennai,E012,Organic Waste Shredder,SWM,133.73,1,11
Chennai,E013,Bio Waste Composting Machine,SWM,133.73,1,8
Chennai,E014,Portable Garbage Bin Set,SWM,144.93,1,11
Chennai,E015,Skid Steer Loader,SWM,162.78,1,6
Chennai,E016,Waste Conveyor Belt Unit,SWM,133.73,1,8
Chennai,E017,Industrial Waste Crusher,SWM,137.45,1,6
Chennai,E018,Dumpster Container,SWM,133.73,1,7
Chennai,E019,Front Loader Waste Vehicle,SWM,133.73,1,6
Chennai,E020,Waste Segregation Conveyor,SWM,133.73,1,11
Chennai,E021,Leaf Collection Vacuum Unit,SWM,61.35,1,10
Chennai,E022,Portable Bin Lifter,SWM,133.73,1,8
Chennai,E023,Waste Hopper Unit,SWM,133.73,1,9
Chennai,E024,Biomedical Waste Carrier,SWM,133.73,1,6
Chennai,E025,Municipal Waste Crane,SWM,149.38,1,6
Chennai,E026,Street Cleaning Cart,SWM,61.35,1,7
Chennai,E027,Waste Transfer Trailer,SWM,133.73,1,4
Chennai,E028,Mobile Waste Collection Unit,SWM,133.73,1,11
Chennai,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,36.97,1,3
Chennai,E030,Sewer Jetting Machine,Sewerage,36.97,1,6
Chennai,E031,High Pressure Sewer Cleaner,Sewerage,36.97,1,6
Chennai,E032,Root Cutting System for Sewer Line,Sewerage,23.87,1,6
Chennai,E033,Sewer Inspection Camera,Sewerage,23.87,1,6
Chennai,E034,Portable Pipeline CCTV Unit,Sewerage,23.87,1,4
Chennai,E035,Vacuum Sludge Tanker,Sewerage,36.97,1,4
Chennai,E036,Manhole Desilting Machine,Sewerage,36.97,1,6
Chennai,E037,Sewer Cleaning Robot,Sewerage,23.87,1,3
Chennai,E038,Portable Sludge Pump,Sewerage,53.16,1,8
Chennai,E039,Drain Rodding Machine,Sewerage,36.97,1,10
Chennai,E040,Underground Pipe Locator,Sewerage,36.31,1,10
Chennai,E041,Drain Cleaning Machine,Drainage,41.92,1,6
Chennai,E042,Portable Dewatering Pump,Drainage,41.92,1,11
Chennai,E043,High Capacity Pump Set,Drainage,41.92,1,5
Chennai,E044,Storm Water Pump,Drainage,41.92,1,4
Chennai,E045,Submersible Pump Unit,Drainage,41.92,1,11
Chennai,E046,Canal Desilting Machine,Drainage,41.92,1,5
Chennai,E047,Portable Flood Barrier Unit,Drainage,30.42,1,9
Chennai,E048,Emergency Drainage Vehicle,Drainage,41.92,1,4
Chennai,E049,Drain Excavation Unit,Drainage,43.34,1,7
Chennai,E050,Portable Sandbag Filling Machine,Drainage,30.42,1,8
Chennai,E051,Drain Jetting Machine,Drainage,41.92,1,7
Chennai,E052,Drain Inspection Camera,Drainage,41.92,1,5
Chennai,E053,Portable Mud Suction Unit,Drainage,41.92,1,11
Chennai,E054,Drain Clearing Robot,Drainage,41.92,1,6
Chennai,E055,Portable Emergency Pump,Drainage,30.42,1,7
Chennai,E056,Flood Recovery Vehicle,Drainage,41.92,1,4
Chennai,E057,Storm Drain Vacuum Cleaner,Drainage,41.92,1,4
Chennai,E058,Portable Water Diversion Unit,Drainage,30.42,1,9
Chennai,E059,Chassis Mounted Water Tanker,Water Supply,22.65,1,6
Chennai,E060,Water Tanker,Water Supply,22.65,1,6
Chennai,E061,Pipeline Leakage Detector,Water Supply,22.65,1,10
Chennai,E062,Portable Chlorination Unit,Water Supply,22.65,1,10
Chennai,E063,Water Pumping Station Motor,Water Supply,22.65,1,4
Chennai,E064,Valve Testing Machine,Water Supply,22.65,1,9
Chennai,E065,Pipe Pressure Monitoring Unit,Water Supply,22.65,1,10
Chennai,E066,Water Quality Testing Kit,Water Supply,32.65,1,11
Chennai,E067,Borewell Cleaning Machine,Water Supply,22.65,1,9
Chennai,E068,Portable Water Storage Tank,Water Supply,22.65,1,7
Chennai,E069,Pipeline Repair Vehicle,Water Supply,22.65,1,6
Chennai,E070,Portable Pump Controller,Water Supply,22.65,1,8
Chennai,E071,Water Meter Calibration Unit,Water Supply,22.65,1,10
Chennai,E072,Pipeline Inspection Camera,Water Supply,22.65,1,6
Chennai,E073,Reservoir Cleaning Machine,Water Supply,22.65,1,8
Chennai,E074,Water Purification Mobile Unit,Water Supply,48.21,1,5
Chennai,E075,Portable Pipeline Flusher,Water Supply,22.65,1,10
Chennai,E076,Hydraulic Pipe Cutter,Water Supply,34.61,1,10
Chennai,E077,Portable Water Pump Unit,Water Supply,22.65,1,7
Chennai,E078,Emergency Water Supply Vehicle,Water Supply,38.21,1,5
Chennai,E079,Smart Water Monitoring Sensor,Water Supply,22.65,1,6
Chennai,E080,Water Pipeline Maintenance Kit,Water Supply,22.65,1,6
Chennai,E081,Hydraulic Excavator,Road Infra,67.88,1,7
Chennai,E082,Mini Excavator,Road Infra,67.88,1,7
Chennai,E083,Backhoe Loader,Road Infra,79.98,1,6
Chennai,E084,Wheel Loader,Road Infra,67.88,1,5
Chennai,E085,Track Mounted Excavator,Road Infra,69.76,1,3
Chennai,E086,Road Roller,Road Infra,54.47,1,4
