municipality,equipment_id,equipment_name,demand,allocated,priority_score,cost
Amritsar,E009,Hydraulic Waste Loader,1,1,34.7,1500000
Aurangabad,E009,Hydraulic Waste Loader,1,1,34.4,1500000
Kochi,E009,Hydraulic Waste Loader,1,1,34.18,1500000
Vijayawada,E009,Hydraulic Waste Loader,1,1,33.7,1500000
Jabalpur,E009,Hydraulic Waste Loader,1,1,33.4,1500000
Bhubaneswar,E009,Hydraulic Waste Loader,1,1,33.3,1500000
Srinagar,E009,Hydraulic Waste Loader,1,1,33.05,1500000
Raipur,E009,Hydraulic Waste Loader,1,1,32.85,1500000
Mysuru,E009,Hydraulic Waste Loader,1,1,32.8,1500000
Ranchi,E009,Hydraulic Waste Loader,1,1,32.3,1500000
Jodhpur,E009,Hydraulic Waste Loader,1,1,32.3,1500000
Siliguri,E009,Hydraulic Waste Loader,1,1,32.2,1500000
Gwalior,E009,Hydraulic Waste Loader,1,1,31.85,1500000
Guwahati,E009,Hydraulic Waste Loader,1,1,31.75,1500000
Durgapur,E009,Hydraulic Waste Loader,1,1,31.38,1500000
Dehradun,E009,Hydraulic Waste Loader,1,1,31.35,1500000
Hubli,E009,Hydraulic Waste Loader,1,1,30.95,1500000
Udaipur,E009,Hydraulic Waste Loader,1,1,29.5,1500000
Kharagpur,E009,Hydraulic Waste Loader,1,1,28.1,1500000
Tirupati,E009,Hydraulic Waste Loader,1,1,28.05,1500000
Malda,E009,Hydraulic Waste Loader,1,1,27.95,1500000
Haldia,E009,Hydraulic Waste Loader,1,1,27.6,1500000
Shimla,E009,Hydraulic Waste Loader,1,1,27.35,1500000
Panaji,E009,Hydraulic Waste Loader,1,1,27.05,1500000
Delhi,E010,Transfer Station Container,19,6,176.0,5400000
Mumbai,E010,Transfer Station Container,13,4,125.5,3600000
Bengaluru,E010,Transfer Station Container,10,4,108.4,3600000
Chennai,E010,Transfer Station Container,9,4,102.1,3600000
Hyderabad,E010,Transfer Station Container,8,3,92.8,2700000
Kolkata,E010,Transfer Station Container,7,3,91.5,2700000
Ahmedabad,E010,Transfer Station Container,6,3,81.6,2700000
Pune,E010,Transfer Station Container,4,2,59.9,1800000
Surat,E010,Transfer Station Container,4,2,57.6,1800000
Lucknow,E010,Transfer Station Container,3,2,47.3,1800000
Jaipur,E010,Transfer Station Container,3,2,46.1,1800000
Thane,E010,Transfer Station Container,2,2,44.9,1800000
Kanpur,E010,Transfer Station Container,3,2,44.8,1800000
Visakhapatnam,E010,Transfer Station Container,2,1,42.0,900000
Indore,E010,Transfer Station Container,2,1,41.2,900000
Coimbatore,E010,Transfer Station Container,2,1,40.6,900000
Nagpur,E010,Transfer Station Container,2,1,40.2,900000
Faridabad,E010,Transfer Station Container,2,1,39.5,900000
Ludhiana,E010,Transfer Station Container,2,1,38.8,900000
Asansol,E010,Transfer Station Container,1,1,38.2,900000
Patna,E010,Transfer Station Container,2,1,38.1,900000
Howrah,E010,Transfer Station Container,1,1,37.6,900000
Agra,E010,Transfer Station Container,2,1,36.8,900000
Nashik,E010,Transfer Station Container,2,1,36.4,900000
Varanasi,E010,Transfer Station Container,1,1,34.6,900000
Madurai,E010,Transfer Station Container,1,1,34.5,900000
Amritsar,E010,Transfer Station Container,1,1,33.7,900000
Aurangabad,E010,Transfer Station Container,1,1,33.4,900000
Kochi,E010,Transfer Station Container,1,1,33.18,900000
Vijayawada,E010,Transfer Station Container,1,1,32.7,900000
Jabalpur,E010,Transfer Station Container,1,1,32.4,900000
Bhubaneswar,E010,Transfer Station Container,1,1,32.3,900000
Srinagar,E010,Transfer Station Container,1,1,32.05,900000
Raipur,E010,Transfer Station Container,1,1,31.85,900000
Mysuru,E010,Transfer Station Container,1,1,31.8,900000
Ranchi,E010,Transfer Station Container,1,1,31.3,900000
Jodhpur,E010,Transfer Station Container,1,1,31.3,900000
Siliguri,E010,Transfer Station Container,1,1,31.2,900000
Gwalior,E010,Transfer Station Container,1,1,30.85,900000
Guwahati,E010,Transfer Station Container,1,1,30.75,900000
Durgapur,E010,Transfer Station Container,1,1,30.38,900000
Dehradun,E010,Transfer Station Container,1,1,30.35,900000
Hubli,E010,Transfer Station Container,1,1,29.95,900000
Udaipur,E010,Transfer Station Container,1,1,28.5,900000
Kharagpur,E010,Transfer Station Container,1,1,27.1,900000
Tirupati,E010,Transfer Station Container,1,1,27.05,900000
Malda,E010,Transfer Station Container,1,1,26.95,900000
Haldia,E010,Transfer Station Container,1,1,26.6,900000
Shimla,E010,Transfer Station Container,1,1,26.35,900000
Panaji,E010,Transfer Station Container,1,1,26.05,900000
Delhi,E011,Plastic Baler Machine,17,7,180.5,5250000
Mumbai,E011,Plastic Baler Machine,11,5,129.7,3750000
Bengaluru,E011,Plastic Baler Machine,8,4,112.4,3000000
Chennai,E011,Plastic Baler Machine,8,4,106.7,3000000
Hyderabad,E011,Plastic Baler Machine,7,4,97.7,3000000
Kolkata,E011,Plastic Baler Machine,6,4,95.0,3000000
Ahmedabad,E011,Plastic Baler Machine,6,3,87.7,2250000
Pune,E011,Plastic Baler Machine,4,2,65.1,1500000
Surat,E011,Plastic Baler Machine,4,2,63.6,1500000
Lucknow,E011,Plastic Baler Machine,3,2,51.1,1500000
Thane,E011,Plastic Baler Machine,2,2,50.2,1500000
Jaipur,E011,Plastic Baler Machine,2,2,49.7,1500000
Kanpur,E011,Plastic Baler Machine,2,2,48.8,1500000
Visakhapatnam,E011,Plastic Baler Machine,2,2,47.4,1500000
Indore,E011,Plastic Baler Machine,2,2,46.5,1500000
Coimbatore,E011,Plastic Baler Machine,2,2,45.8,1500000
Nagpur,E011,Plastic Baler Machine,2,2,45.7,1500000
Asansol,E011,Plastic Baler Machine,1,1,44.0,750000
Faridabad,E011,Plastic Baler Machine,1,1,43.6,750000
Ludhiana,E011,Plastic Baler Machine,1,1,43.5,750000
Howrah,E011,Plastic Baler Machine,1,1,41.9,750000
Patna,E011,Plastic Baler Machine,2,2,41.0,1500000
Nashik,E011,Plastic Baler Machine,1,1,40.3,750000
Agra,E011,Plastic Baler Machine,1,1,38.9,750000
Madurai,E011,Plastic Baler Machine,1,1,37.8,750000
Aurangabad,E011,Plastic Baler Machine,1,1,37.5,750000
Varanasi,E011,Plastic Baler Machine,1,1,37.3,750000
Amritsar,E011,Plastic Baler Machine,1,1,37.2,750000
Kochi,E011,Plastic Baler Machine,1,1,36.98,750000
Raipur,E011,Plastic Baler Machine,1,1,36.95,750000
Jabalpur,E011,Plastic Baler Machine,1,1,36.4,750000
Vijayawada,E011,Plastic Baler Machine,1,1,36.4,750000
Durgapur,E011,Plastic Baler Machine,1,1,35.88,750000
Ranchi,E011,Plastic Baler Machine,1,1,35.7,750000
Bhubaneswar,E011,Plastic Baler Machine,1,1,35.5,750000
Mysuru,E011,Plastic Baler Machine,1,1,35.3,750000
Gwalior,E011,Plastic Baler Machine,1,1,34.45,750000
Jodhpur,E011,Plastic Baler Machine,1,1,34.3,750000
Siliguri,E011,Plastic Baler Machine,1,1,34.3,750000
Srinagar,E011,Plastic Baler Machine,1,1,33.85,750000
Hubli,E011,Plastic Baler Machine,1,1,33.75,750000
Guwahati,E011,Plastic Baler Machine,1,1,32.85,750000
Dehradun,E011,Plastic Baler Machine,1,1,32.85,750000
Haldia,E011,Plastic Baler Machine,1,1,32.6,750000
Kharagpur,E011,Plastic Baler Machine,1,1,30.8,750000
Udaipur,E011,Plastic Baler Machine,1,1,30.4,750000
Panaji,E011,Plastic Baler Machine,1,1,28.95,750000
Tirupati,E011,Plastic Baler Machine,1,1,28.55,750000
Malda,E011,Plastic Baler Machine,1,1,28.25,750000
Shimla,E011,Plastic Baler Machine,1,1,27.15,750000
Delhi,E012,Organic Waste Shredder,19,8,176.0,5200000
Mumbai,E012,Organic Waste Shredder,13,5,125.5,3250000
Bengaluru,E012,Organic Waste Shredder,10,5,108.4,3250000
Chennai,E012,Organic Waste Shredder,9,4,102.1,2600000
Hyderabad,E012,Organic Waste Shredder,8,4,92.8,2600000
Kolkata,E012,Organic Waste Shredder,7,4,91.5,2600000
Ahmedabad,E012,Organic Waste Shredder,6,4,81.6,2600000
Pune,E012,Organic Waste Shredder,4,3,59.9,1950000
Surat,E012,Organic Waste Shredder,4,2,57.6,1300000
Lucknow,E012,Organic Waste Shredder,3,2,47.3,1300000
Jaipur,E012,Organic Waste Shredder,3,2,46.1,1300000
Thane,E012,Organic Waste Shredder,2,2,44.9,1300000
Kanpur,E012,Organic Waste Shredder,3,2,44.8,1300000
Visakhapatnam,E012,Organic Waste Shredder,2,2,42.0,1300000
Indore,E012,Organic Waste Shredder,2,2,41.2,1300000
Coimbatore,E012,Organic Waste Shredder,2,2,40.6,1300000
Nagpur,E012,Organic Waste Shredder,2,2,40.2,1300000
Faridabad,E012,Organic Waste Shredder,2,2,39.5,1300000
Ludhiana,E012,Organic Waste Shredder,2,2,38.8,1300000
Asansol,E012,Organic Waste Shredder,1,1,38.2,650000
Patna,E012,Organic Waste Shredder,2,2,38.1,1300000
Howrah,E012,Organic Waste Shredder,1,1,37.6,650000
Agra,E012,Organic Waste Shredder,2,2,36.8,1300000
Nashik,E012,Organic Waste Shredder,2,2,36.4,1300000
Varanasi,E012,Organic Waste Shredder,1,1,34.6,650000
Madurai,E012,Organic Waste Shredder,1,1,34.5,650000
Amritsar,E012,Organic Waste Shredder,1,1,33.7,650000
Aurangabad,E012,Organic Waste Shredder,1,1,33.4,650000
Kochi,E012,Organic Waste Shredder,1,1,33.18,650000
Vijayawada,E012,Organic Waste Shredder,1,1,32.7,650000
Jabalpur,E012,Organic Waste Shredder,1,1,32.4,650000
Bhubaneswar,E012,Organic Waste Shredder,1,1,32.3,650000
Srinagar,E012,Organic Waste Shredder,1,1,32.05,650000
Raipur,E012,Organic Waste Shredder,1,1,31.85,650000
Mysuru,E012,Organic Waste Shredder,1,1,31.8,650000
Ranchi,E012,Organic Waste Shredder,1,1,31.3,650000
Jodhpur,E012,Organic Waste Shredder,1,1,31.3,650000
Siliguri,E012,Organic Waste Shredder,1,1,31.2,650000
Gwalior,E012,Organic Waste Shredder,1,1,30.85,650000
Guwahati,E012,Organic Waste Shredder,1,1,30.75,650000
Durgapur,E012,Organic Waste Shredder,1,1,30.38,650000
Dehradun,E012,Organic Waste Shredder,1,1,30.35,650000
Hubli,E012,Organic Waste Shredder,1,1,29.95,650000
Udaipur,E012,Organic Waste Shredder,1,1,28.5,650000
Kharagpur,E012,Organic Waste Shredder,1,1,27.1,650000
Tirupati,E012,Organic Waste Shredder,1,1,27.05,650000
Malda,E012,Organic Waste Shredder,1,1,26.95,650000
Haldia,E012,Organic Waste Shredder,1,1,26.6,650000
Shimla,E012,Organic Waste Shredder,1,1,26.35,650000
Panaji,E012,Organic Waste Shredder,1,1,26.05,650000
Delhi,E013,Bio Waste Composting Machine,19,5,176.0,4500000
Mumbai,E013,Bio Waste Composting Machine,13,4,125.5,3600000
Bengaluru,E013,Bio Waste Composting Machine,10,3,108.4,2700000
Chennai,E013,Bio Waste Composting Machine,9,3,102.1,2700000
Hyderabad,E013,Bio Waste Composting Machine,8,3,92.8,2700000
Kolkata,E013,Bio Waste Composting Machine,7,3,91.5,2700000
Ahmedabad,E013,Bio Waste Composting Machine,6,2,81.6,1800000
Pune,E013,Bio Waste Composting Machine,4,2,59.9,1800000
Surat,E013,Bio Waste Composting Machine,4,2,57.6,1800000
Lucknow,E013,Bio Waste Composting Machine,3,1,47.3,900000
Jaipur,E013,Bio Waste Composting Machine,3,1,46.1,900000
Thane,E013,Bio Waste Composting Machine,2,1,44.9,900000
Kanpur,E013,Bio Waste Composting Machine,3,1,44.8,900000
Visakhapatnam,E013,Bio Waste Composting Machine,2,1,42.0,900000
Indore,E013,Bio Waste Composting Machine,2,1,41.2,900000
Coimbatore,E013,Bio Waste Composting Machine,2,1,40.6,900000
Nagpur,E013,Bio Waste Composting Machine,2,1,40.2,900000
Faridabad,E013,Bio Waste Composting Machine,2,1,39.5,900000
Ludhiana,E013,Bio Waste Composting Machine,2,1,38.8,900000
Asansol,E013,Bio Waste Composting Machine,1,1,38.2,900000
Patna,E013,Bio Waste Composting Machine,2,1,38.1,900000
Howrah,E013,Bio Waste Composting Machine,1,1,37.6,900000
Agra,E013,Bio Waste Composting Machine,2,1,36.8,900000
Nashik,E013,Bio Waste Composting Machine,2,1,36.4,900000
Varanasi,E013,Bio Waste Composting Machine,1,1,34.6,900000
Madurai,E013,Bio Waste Composting Machine,1,1,34.5,900000
Amritsar,E013,Bio Waste Composting Machine,1,1,33.7,900000
Aurangabad,E013,Bio Waste Composting Machine,1,1,33.4,900000
Kochi,E013,Bio Waste Composting Machine,1,1,33.18,900000
Vijayawada,E013,Bio Waste Composting Machine,1,1,32.7,900000
Jabalpur,E013,Bio Waste Composting Machine,1,1,32.4,900000
Bhubaneswar,E013,Bio Waste Composting Machine,1,1,32.3,900000
Srinagar,E013,Bio Waste Composting Machine,1,1,32.05,900000
Raipur,E013,Bio Waste Composting Machine,1,1,31.85,900000
Mysuru,E013,Bio Waste Composting Machine,1,1,31.8,900000
Ranchi,E013,Bio Waste Composting Machine,1,1,31.3,900000
Jodhpur,E013,Bio Waste Composting Machine,1,1,31.3,900000
Siliguri,E013,Bio Waste Composting Machine,1,1,31.2,900000
Gwalior,E013,Bio Waste Composting Machine,1,1,30.85,900000
Guwahati,E013,Bio Waste Composting Machine,1,1,30.75,900000
Durgapur,E013,Bio Waste Composting Machine,1,1,30.38,900000
Dehradun,E013,Bio Waste Composting Machine,1,1,30.35,900000
Hubli,E013,Bio Waste Composting Machine,1,1,29.95,900000
Udaipur,E013,Bio Waste Composting Machine,1,1,28.5,900000
Kharagpur,E013,Bio Waste Composting Machine,1,1,27.1,900000
Tirupati,E013,Bio Waste Composting Machine,1,1,27.05,900000
Malda,E013,Bio Waste Composting Machine,1,1,26.95,900000
Haldia,E013,Bio Waste Composting Machine,1,1,26.6,900000
Shimla,E013,Bio Waste Composting Machine,1,1,26.35,900000
Panaji,E013,Bio Waste Composting Machine,1,1,26.05,900000
Delhi,E014,Portable Garbage Bin Set,17,17,181.2,255000
Mumbai,E014,Portable Garbage Bin Set,11,11,131.6,165000
Bengaluru,E014,Portable Garbage Bin Set,8,8,114.0,120000
Chennai,E014,Portable Garbage Bin Set,8,8,109.1,120000
Kolkata,E014,Portable Garbage Bin Set,6,6,98.7,90000
Hyderabad,E014,Portable Garbage Bin Set,7,7,98.3,105000
Ahmedabad,E014,Portable Garbage Bin Set,6,6,87.4,90000
Pune,E014,Portable Garbage Bin Set,4,4,66.8,60000
Surat,E014,Portable Garbage Bin Set,4,4,62.1,60000
Jaipur,E014,Portable Garbage Bin Set,2,2,53.5,30000
Lucknow,E014,Portable Garbage Bin Set,3,3,53.0,45000
Thane,E014,Portable Garbage Bin Set,2,2,50.7,30000
Visakhapatnam,E014,Portable Garbage Bin Set,2,2,49.2,30000
Kanpur,E014,Portable Garbage Bin Set,2,2,48.4,30000
Coimbatore,E014,Portable Garbage Bin Set,2,2,46.6,30000
Indore,E014,Portable Garbage Bin Set,2,2,46.2,30000
Agra,E014,Portable Garbage Bin Set,1,1,45.1,15000
Nagpur,E014,Portable Garbage Bin Set,2,2,44.9,30000
Varanasi,E014,Portable Garbage Bin Set,1,1,43.7,15000
Howrah,E014,Portable Garbage Bin Set,1,1,43.1,15000
Patna,E014,Portable Garbage Bin Set,2,2,42.9,30000
Amritsar,E014,Portable Garbage Bin Set,1,1,42.6,15000
Faridabad,E014,Portable Garbage Bin Set,1,1,42.6,15000
Asansol,E014,Portable Garbage Bin Set,1,1,42.3,15000
Madurai,E014,Portable Garbage Bin Set,1,1,42.3,15000
Kochi,E014,Portable Garbage Bin Set,1,1,41.98,15000
Ludhiana,E014,Portable Garbage Bin Set,1,1,41.7,15000
Srinagar,E014,Portable Garbage Bin Set,1,1,41.05,15000
Nashik,E014,Portable Garbage Bin Set,1,1,40.5,15000
Mysuru,E014,Portable Garbage Bin Set,1,1,39.8,15000
Bhubaneswar,E014,Portable Garbage Bin Set,1,1,39.4,15000
Aurangabad,E014,Portable Garbage Bin Set,1,1,39.0,15000
Vijayawada,E014,Portable Garbage Bin Set,1,1,38.5,15000
Dehradun,E014,Portable Garbage Bin Set,1,1,38.45,15000
Jodhpur,E014,Portable Garbage Bin Set,1,1,38.0,15000
Udaipur,E014,Portable Garbage Bin Set,1,1,37.9,15000
Guwahati,E014,Portable Garbage Bin Set,1,1,37.55,15000
Siliguri,E014,Portable Garbage Bin Set,1,1,37.4,15000
Jabalpur,E014,Portable Garbage Bin Set,1,1,37.2,15000
Tirupati,E014,Portable Garbage Bin Set,1,1,36.65,15000
Panaji,E014,Portable Garbage Bin Set,1,1,35.85,15000
Raipur,E014,Portable Garbage Bin Set,1,1,35.85,15000
Gwalior,E014,Portable Garbage Bin Set,1,1,35.85,15000
Shimla,E014,Portable Garbage Bin Set,1,1,35.85,15000
Ranchi,E014,Portable Garbage Bin Set,1,1,35.5,15000
Durgapur,E014,Portable Garbage Bin Set,1,1,34.68,15000
Hubli,E014,Portable Garbage Bin Set,1,1,34.45,15000
Malda,E014,Portable Garbage Bin Set,1,1,32.15,15000
Kharagpur,E014,Portable Garbage Bin Set,1,1,30.9,15000
Haldia,E014,Portable Garbage Bin Set,1,1,30.6,15000
Delhi,E015,Skid Steer Loader,19,5,194.6,10500000
Mumbai,E015,Skid Steer Loader,13,4,143.5,8400000
Bengaluru,E015,Skid Steer Loader,10,4,126.8,8400000
Chennai,E015,Skid Steer Loader,9,3,119.4,6300000
Hyderabad,E015,Skid Steer Loader,8,3,110.6,6300000
Kolkata,E015,Skid Steer Loader,7,3,106.4,6300000
Ahmedabad,E015,Skid Steer Loader,6,3,99.7,6300000
Pune,E015,Skid Steer Loader,4,2,76.6,4200000
Surat,E015,Skid Steer Loader,4,2,75.4,4200000
Jaipur,E015,Skid Steer Loader,3,2,62.4,4200000
Lucknow,E015,Skid Steer Loader,3,2,61.9,4200000
Thane,E015,Skid Steer Loader,2,2,61.6,4200000
Kanpur,E015,Skid Steer Loader,3,2,61.2,4200000
Visakhapatnam,E015,Skid Steer Loader,2,2,59.0,4200000
Indore,E015,Skid Steer Loader,2,2,57.6,4200000
Coimbatore,E015,Skid Steer Loader,2,2,56.9,4200000
Nagpur,E015,Skid Steer Loader,2,2,56.7,4200000
Ludhiana,E015,Skid Steer Loader,2,2,56.3,4200000
Faridabad,E015,Skid Steer Loader,2,2,55.8,4200000
Asansol,E015,Skid Steer Loader,1,1,55.5,2100000
Howrah,E015,Skid Steer Loader,1,1,52.5,2100000
Nashik,E015,Skid Steer Loader,2,1,52.5,2100000
Patna,E015,Skid Steer Loader,2,1,50.9,2100000
Agra,E015,Skid Steer Loader,2,1,49.9,2100000
Aurangabad,E015,Skid Steer Loader,1,1,48.4,2100000
Raipur,E015,Skid Steer Loader,1,1,48.25,2100000
Madurai,E015,Skid Steer Loader,1,1,48.2,2100000
Amritsar,E015,Skid Steer Loader,1,1,47.4,2100000
Vijayawada,E015,Skid Steer Loader,1,1,47.2,2100000
Varanasi,E015,Skid Steer Loader,1,1,47.1,2100000
Jabalpur,E015,Skid Steer Loader,1,1,47.1,2100000
Kochi,E015,Skid Steer Loader,1,1,46.98,2100000
Durgapur,E015,Skid Steer Loader,1,1,46.98,2100000
Ranchi,E015,Skid Steer Loader,1,1,46.2,2100000
Mysuru,E015,Skid Steer Loader,1,1,45.8,2100000
Bhubaneswar,E015,Skid Steer Loader,1,1,45.7,2100000
Gwalior,E015,Skid Steer Loader,1,1,44.75,2100000
Hubli,E015,Skid Steer Loader,1,1,44.55,2100000
Jodhpur,E015,Skid Steer Loader,1,1,44.4,2100000
Siliguri,E015,Skid Steer Loader,1,1,44.1,2100000
Haldia,E015,Skid Steer Loader,1,1,43.5,2100000
Srinagar,E015,Skid Steer Loader,1,1,43.05,2100000
Dehradun,E015,Skid Steer Loader,1,1,42.75,2100000
Guwahati,E015,Skid Steer Loader,1,1,42.55,2100000
Kharagpur,E015,Skid Steer Loader,1,1,40.6,2100000
Udaipur,E015,Skid Steer Loader,1,1,40.1,2100000
Tirupati,E015,Skid Steer Loader,1,1,38.45,2100000
Panaji,E015,Skid Steer Loader,1,1,38.45,2100000
Malda,E015,Skid Steer Loader,1,1,37.15,2100000
Shimla,E015,Skid Steer Loader,1,1,35.95,2100000
Delhi,E016,Waste Conveyor Belt Unit,17,10,171.0,5000000
Mumbai,E016,Waste Conveyor Belt Unit,11,7,120.5,3500000
Bengaluru,E016,Waste Conveyor Belt Unit,8,6,103.4,3000000
Chennai,E016,Waste Conveyor Belt Unit,8,6,98.1,3000000
Hyderabad,E016,Waste Conveyor Belt Unit,7,5,88.8,2500000
Kolkata,E016,Waste Conveyor Belt Unit,6,5,87.5,2500000
Ahmedabad,E016,Waste Conveyor Belt Unit,6,5,78.6,2500000
Pune,E016,Waste Conveyor Belt Unit,4,3,56.9,1500000
Surat,E016,Waste Conveyor Belt Unit,4,3,54.6,1500000
Lucknow,E016,Waste Conveyor Belt Unit,3,3,44.3,1500000
Jaipur,E016,Waste Conveyor Belt Unit,2,2,42.1,1000000
Thane,E016,Waste Conveyor Belt Unit,2,2,41.9,1000000
Kanpur,E016,Waste Conveyor Belt Unit,2,2,40.8,1000000
Visakhapatnam,E016,Waste Conveyor Belt Unit,2,2,39.0,1000000
Indore,E016,Waste Conveyor Belt Unit,2,2,38.2,1000000
Coimbatore,E016,Waste Conveyor Belt Unit,2,2,37.6,1000000
Nagpur,E016,Waste Conveyor Belt Unit,2,2,37.2,1000000
Faridabad,E016,Waste Conveyor Belt Unit,1,1,35.5,500000
Asansol,E016,Waste Conveyor Belt Unit,1,1,35.2,500000
Patna,E016,Waste Conveyor Belt Unit,2,2,35.1,1000000
Ludhiana,E016,Waste Conveyor Belt Unit,1,1,34.8,500000
Howrah,E016,Waste Conveyor Belt Unit,1,1,34.6,500000
Agra,E016,Waste Conveyor Belt Unit,1,1,32.8,500000
Nashik,E016,Waste Conveyor Belt Unit,1,1,32.4,500000
Varanasi,E016,Waste Conveyor Belt Unit,1,1,31.6,500000
Madurai,E016,Waste Conveyor Belt Unit,1,1,31.5,500000
Amritsar,E016,Waste Conveyor Belt Unit,1,1,30.7,500000
Aurangabad,E016,Waste Conveyor Belt Unit,1,1,30.4,500000
Kochi,E016,Waste Conveyor Belt Unit,1,1,30.18,500000
Vijayawada,E016,Waste Conveyor Belt Unit,1,1,29.7,500000
Jabalpur,E016,Waste Conveyor Belt Unit,1,1,29.4,500000
Bhubaneswar,E016,Waste Conveyor Belt Unit,1,1,29.3,500000
Srinagar,E016,Waste Conveyor Belt Unit,1,1,29.05,500000
Raipur,E016,Waste Conveyor Belt Unit,1,1,28.85,500000
Mysuru,E016,Waste Conveyor Belt Unit,1,1,28.8,500000
Ranchi,E016,Waste Conveyor Belt Unit,1,1,28.3,500000
Jodhpur,E016,Waste Conveyor Belt Unit,1,1,28.3,500000
Siliguri,E016,Waste Conveyor Belt Unit,1,1,28.2,500000
Gwalior,E016,Waste Conveyor Belt Unit,1,1,27.85,500000
Guwahati,E016,Waste Conveyor Belt Unit,1,1,27.75,500000
Durgapur,E016,Waste Conveyor Belt Unit,1,1,27.38,500000
Dehradun,E016,Waste Conveyor Belt Unit,1,1,27.35,500000
Hubli,E016,Waste Conveyor Belt Unit,1,1,26.95,500000
Udaipur,E016,Waste Conveyor Belt Unit,1,1,25.5,500000
Kharagpur,E016,Waste Conveyor Belt Unit,1,1,24.1,500000
Tirupati,E016,Waste Conveyor Belt Unit,1,1,24.05,500000
Malda,E016,Waste Conveyor Belt Unit,1,1,23.95,500000
Haldia,E016,Waste Conveyor Belt Unit,1,1,23.6,500000
Shimla,E016,Waste Conveyor Belt Unit,1,1,23.35,500000
Panaji,E016,Waste Conveyor Belt Unit,1,1,23.05,500000
Delhi,E017,Industrial Waste Crusher,10,4,155.5,6400000
Mumbai,E017,Industrial Waste Crusher,6,3,113.2,4800000
Bengaluru,E017,Industrial Waste Crusher,5,2,102.0,3200000
Chennai,E017,Industrial Waste Crusher,5,2,97.6,3200000
Kolkata,E017,Industrial Waste Crusher,5,2,90.5,3200000
Hyderabad,E017,Industrial Waste Crusher,4,2,88.9,3200000
Ahmedabad,E017,Industrial Waste Crusher,4,2,81.1,3200000
Pune,E017,Industrial Waste Crusher,2,1,60.2,1600000
Surat,E017,Industrial Waste Crusher,2,1,58.0,1600000
Thane,E017,Industrial Waste Crusher,1,1,48.3,1600000
Lucknow,E017,Industrial Waste Crusher,1,1,46.8,1600000
Jaipur,E017,Industrial Waste Crusher,1,1,46.6,1600000
Kanpur,E017,Industrial Waste Crusher,1,1,46.0,1600000
Visakhapatnam,E017,Industrial Waste Crusher,1,1,45.4,1600000
Indore,E017,Industrial Waste Crusher,1,1,44.3,1600000
Asansol,E017,Industrial Waste Crusher,1,1,43.8,1600000
Coimbatore,E017,Industrial Waste Crusher,1,1,43.7,1600000
Nagpur,E017,Industrial Waste Crusher,1,1,43.3,1600000
Faridabad,E017,Industrial Waste Crusher,1,1,42.9,1600000
Ludhiana,E017,Industrial Waste Crusher,1,1,42.7,1600000
Howrah,E017,Industrial Waste Crusher,1,1,41.8,1600000
Nashik,E017,Industrial Waste Crusher,1,1,39.6,1600000
Patna,E017,Industrial Waste Crusher,1,1,38.9,1600000
Agra,E017,Industrial Waste Crusher,1,1,38.2,1600000
Madurai,E017,Industrial Waste Crusher,1,1,37.3,1600000
Aurangabad,E017,Industrial Waste Crusher,1,1,37.2,1600000
Kochi,E017,Industrial Waste Crusher,1,1,37.0,1600000
Amritsar,E017,Industrial Waste Crusher,1,1,37.0,1600000
Varanasi,E017,Industrial Waste Crusher,1,1,36.9,1600000
Raipur,E017,Industrial Waste Crusher,1,1,36.8,1600000
Durgapur,E017,Industrial Waste Crusher,1,1,36.3,1600000
Vijayawada,E017,Industrial Waste Crusher,1,1,36.3,1600000
Jabalpur,E017,Industrial Waste Crusher,1,1,36.1,1600000
Ranchi,E017,Industrial Waste Crusher,1,1,35.5,1600000
