municipality,equipment_id,equipment_name,predicted_demand
Bengaluru,E084,Wheel Loader,13
Bengaluru,E085,Track Mounted Excavator,19
Bengaluru,E086,Road Roller,13
Bengaluru,E087,Vibratory Road Roller,13
Bengaluru,E088,Asphalt Paver Machine,15
Bengaluru,E089,Concrete Mixer Machine,7
Bengaluru,E090,Concrete Vibrator,7
Bengaluru,E091,Asphalt Cutter,12
Bengaluru,E092,Road Marking Machine,12
Bengaluru,E093,Concrete Cutting Machine,7
Bengaluru,E094,Crack Sealing Machine,12
Bengaluru,E095,Tipper Truck,20
Bengaluru,E096,Dump Truck,20
Bengaluru,E097,Tyre Mounted Mobile Crane,8
Bengaluru,E098,Portable Concrete Pump,7
Bengaluru,E099,Hydraulic Breaker,16
Bengaluru,E100,Road Surface Milling Machine,13
Bengaluru,E101,Portable Generator for Road Work,7
Bengaluru,E102,Traffic Cone Deployment Unit,10
Bengaluru,E103,Road Repair Patch Machine,12
Bengaluru,E104,Curb Stone Laying Machine,7
Bengaluru,E105,Pavement Compactor,12
Bengaluru,E106,Diesel Generator Set,15
Bengaluru,E107,Portable Generator,9
Bengaluru,E108,Street Light Maintenance Lift,13
Bengaluru,E109,Transformer Maintenance Vehicle,15
Bengaluru,E110,Electric Cable Locator,12
Bengaluru,E111,Underground Fault Detector,12
Bengaluru,E112,Portable Tower Light,0
Bengaluru,E113,Smart Street Light Controller,12
Bengaluru,E114,Electrical Maintenance Van,13
Bengaluru,E115,Portable Solar Lighting Unit,0
Bengaluru,E116,Mobile Repair Van,20
Bengaluru,E117,Voltage Monitoring Device,12
Bengaluru,E118,Underground Cable Repair Kit,10
Bengaluru,E119,Portable Battery Backup Unit,8
Bengaluru,E120,Smart Utility Monitoring Console,20
Bengaluru,E121,Portable Toilet Unit,13
Bengaluru,E122,Mobile Toilet Van,13
Bengaluru,E123,Public Toilet Cleaning Machine,20
Bengaluru,E124,High Pressure Washer,20
Bengaluru,E125,Disinfection Sprayer Unit,13
Bengaluru,E126,Fogging Machine,12
Bengaluru,E127,Portable Cleaning Cart,16
Bengaluru,E128,Manual Cleaning Trolley,16
Bengaluru,E129,Portable Hand Wash Station,12
Bengaluru,E130,Sanitary Waste Disposal Unit,10
Bengaluru,E131,Portable Urinal Unit,12
Bengaluru,E132,Public Washroom Maintenance Vehicle,20
Bengaluru,E133,Drain Disinfection Unit,12
Bengaluru,E134,Portable Steam Cleaning Machine,12
Bengaluru,E135,Street Disinfection Vehicle,12
Bengaluru,E136,Biohazard Disposal Container,10
Bengaluru,E137,Portable Sanitation Kiosk,12
Bengaluru,E138,Municipal Cleaning Utility Vehicle,20
Bengaluru,E139,Fire Tender Vehicle,20
Bengaluru,E140,Portable Rescue Boat,0
Bengaluru,E141,Emergency Communication Van,13
Bengaluru,E142,Portable Medical Response Unit,15
Bengaluru,E143,Emergency Water Pump,9
Bengaluru,E144,Debris Removal Loader,18
Bengaluru,E145,Portable Lighting Tower,0
Bengaluru,E146,Emergency Generator Unit,13
Bengaluru,E147,Portable Emergency Shelter Unit,0
Bengaluru,E148,Hydraulic Rescue Cutter,0
Bengaluru,E149,Emergency Evacuation Vehicle,20
Bengaluru,E150,Portable Public Warning System,4
Bengaluru,E151,Flood Monitoring Sensor,8
Bengaluru,E152,Emergency Drone Surveillance Unit,20
Bengaluru,E153,Portable Life Support Kit,4
Bengaluru,E154,Disaster Recovery Crane,18
Bengaluru,E155,Emergency Ambulance Van,20
Bengaluru,E156,Portable Command Center Unit,13
Bengaluru,E157,Rapid Response Vehicle,20
Bengaluru,E158,Emergency Traffic Diversion Unit,10
Bengaluru,E159,Portable Search Light Unit,0
Bengaluru,E160,Disaster Supply Transport Vehicle,20
Bengaluru,E161,Sewage Treatment Plant Pump,15
Bengaluru,E162,Portable Laboratory Testing Unit,20
Bengaluru,E163,Air Quality Monitoring Station,12
Bengaluru,E164,Noise Pollution Monitoring Unit,10
Bengaluru,E165,Construction Debris Crusher,5
Bengaluru,E166,Smart Parking Monitoring Unit,10
Bengaluru,E167,Municipal Survey Drone,20
Bengaluru,E168,GIS Mapping Workstation,20
Bengaluru,E169,Portable Air Compressor,7
Bengaluru,E170,Industrial Pollution Response Unit,0
Bengaluru,E171,Smart Civic Monitoring Console,20
Bengaluru,E172,Portable Municipal Command Vehicle,20
Bengaluru,E173,Integrated Utility Maintenance Vehicle,20
Chennai,E001,Garbage Compactor Truck,11
Chennai,E002,Mini Garbage Tipper,10
Chennai,E003,Refuse Collector Vehicle,10
Chennai,E004,Portable Waste Compactor,9
Chennai,E005,Mechanical Road Sweeper,11
Chennai,E006,Vacuum Road Sweeper,13
Chennai,E007,Dumper Placer Vehicle,9
Chennai,E008,Waste Collection Container,9
Chennai,E009,Hydraulic Waste Loader,9
Chennai,E010,Transfer Station Container,9
Chennai,E011,Plastic Baler Machine,8
Chennai,E012,Organic Waste Shredder,9
Chennai,E013,Bio Waste Composting Machine,9
Chennai,E014,Portable Garbage Bin Set,8
Chennai,E015,Skid Steer Loader,9
Chennai,E016,Waste Conveyor Belt Unit,8
Chennai,E017,Industrial Waste Crusher,5
Chennai,E018,Dumpster Container,8
Chennai,E019,Front Loader Waste Vehicle,9
Chennai,E020,Waste Segregation Conveyor,8
Chennai,E021,Leaf Collection Vacuum Unit,8
Chennai,E022,Portable Bin Lifter,8
Chennai,E023,Waste Hopper Unit,6
Chennai,E024,Biomedical Waste Carrier,9
Chennai,E025,Municipal Waste Crane,9
Chennai,E026,Street Cleaning Cart,8
Chennai,E027,Waste Transfer Trailer,9
Chennai,E028,Mobile Waste Collection Unit,9
Chennai,E029,Truck Mounted Suction Cum Jetting Machine,20
Chennai,E030,Sewer Jetting Machine,20
Chennai,E031,High Pressure Sewer Cleaner,20
Chennai,E032,Root Cutting System for Sewer Line,11
Chennai,E033,Sewer Inspection Camera,11
Chennai,E034,Portable Pipeline CCTV Unit,11
Chennai,E035,Vacuum Sludge Tanker,20
Chennai,E036,Manhole Desilting Machine,20
Chennai,E037,Sewer Cleaning Robot,13
Chennai,E038,Portable Sludge Pump,17
Chennai,E039,Drain Rodding Machine,17
Chennai,E040,Underground Pipe Locator,10
Chennai,E041,Drain Cleaning Machine,13
Chennai,E042,Portable Dewatering Pump,13
Chennai,E043,High Capacity Pump Set,13
Chennai,E044,Storm Water Pump,15
Chennai,E045,Submersible Pump Unit,12
Chennai,E046,Canal Desilting Machine,13
Chennai,E047,Portable Flood Barrier Unit,8
Chennai,E048,Emergency Drainage Vehicle,13
Chennai,E049,Drain Excavation Unit,8
Chennai,E050,Portable Sandbag Filling Machine,7
Chennai,E051,Drain Jetting Machine,13
Chennai,E052,Drain Inspection Camera,12
Chennai,E053,Portable Mud Suction Unit,12
Chennai,E054,Drain Clearing Robot,13
Chennai,E055,Portable Emergency Pump,8
Chennai,E056,Flood Recovery Vehicle,12
Chennai,E057,Storm Drain Vacuum Cleaner,13
Chennai,E058,Portable Water Diversion Unit,7
Chennai,E059,Chassis Mounted Water Tanker,14
Chennai,E060,Water Tanker,14
Chennai,E061,Pipeline Leakage Detector,13
Chennai,E062,Portable Chlorination Unit,14
Chennai,E063,Water Pumping Station Motor,14
Chennai,E064,Valve Testing Machine,13
Chennai,E065,Pipe Pressure Monitoring Unit,13
Chennai,E066,Water Quality Testing Kit,14
Chennai,E067,Borewell Cleaning Machine,13
Chennai,E068,Portable Water Storage Tank,11
Chennai,E069,Pipeline Repair Vehicle,14
Chennai,E070,Portable Pump Controller,11
Chennai,E071,Water Meter Calibration Unit,11
Chennai,E072,Pipeline Inspection Camera,13
Chennai,E073,Reservoir Cleaning Machine,13
Chennai,E074,Water Purification Mobile Unit,14
Chennai,E075,Portable Pipeline Flusher,13
Chennai,E076,Hydraulic Pipe Cutter,11
Chennai,E077,Portable Water Pump Unit,13
Chennai,E078,Emergency Water Supply Vehicle,14
Chennai,E079,Smart Water Monitoring Sensor,13
Chennai,E080,Water Pipeline Maintenance Kit,11
Chennai,E081,Hydraulic Excavator,13
Chennai,E082,Mini Excavator,11
Chennai,E083,Backhoe Loader,20
Chennai,E084,Wheel Loader,11
Chennai,E085,Track Mounted Excavator,18
Chennai,E086,Road Roller,11
Chennai,E087,Vibratory Road Roller,11
Chennai,E088,Asphalt Paver Machine,13
Chennai,E089,Concrete Mixer Machine,7
Chennai,E090,Concrete Vibrator,6
Chennai,E091,Asphalt Cutter,10
Chennai,E092,Road Marking Machine,10
Chennai,E093,Concrete Cutting Machine,7
Chennai,E094,Crack Sealing Machine,10
Chennai,E095,Tipper Truck,20
Chennai,E096,Dump Truck,20
Chennai,E097,Tyre Mounted Mobile Crane,7
Chennai,E098,Portable Concrete Pump,7
Chennai,E099,Hydraulic Breaker,15
Chennai,E100,Road Surface Milling Machine,11
Chennai,E101,Portable Generator for Road Work,6
Chennai,E102,Traffic Cone Deployment Unit,9
Chennai,E103,Road Repair Patch Machine,10
Chennai,E104,Curb Stone Laying Machine,6
Chennai,E105,Pavement Compactor,10
Chennai,E106,Diesel Generator Set,14
Chennai,E107,Portable Generator,9
Chennai,E108,Street Light Maintenance Lift,11
Chennai,E109,Transformer Maintenance Vehicle,14
Chennai,E110,Electric Cable Locator,10
Chennai,E111,Underground Fault Detector,10
Chennai,E112,Portable Tower Light,0
Chennai,E113,Smart Street Light Controller,10
Chennai,E114,Electrical Maintenance Van,13
Chennai,E115,Portable Solar Lighting Unit,0
Chennai,E116,Mobile Repair Van,19
Chennai,E117,Voltage Monitoring Device,11
Chennai,E118,Underground Cable Repair Kit,9
Chennai,E119,Portable Battery Backup Unit,8
Chennai,E120,Smart Utility Monitoring Console,20
Chennai,E121,Portable Toilet Unit,13
Chennai,E122,Mobile Toilet Van,13
Chennai,E123,Public Toilet Cleaning Machine,20
Chennai,E124,High Pressure Washer,20
Chennai,E125,Disinfection Sprayer Unit,13
Chennai,E126,Fogging Machine,12
Chennai,E127,Portable Cleaning Cart,14
Chennai,E128,Manual Cleaning Trolley,14
Chennai,E129,Portable Hand Wash Station,11
Chennai,E130,Sanitary Waste Disposal Unit,9
Chennai,E131,Portable Urinal Unit,11
Chennai,E132,Public Washroom Maintenance Vehicle,20
Chennai,E133,Drain Disinfection Unit,12
Chennai,E134,Portable Steam Cleaning Machine,11
Chennai,E135,Street Disinfection Vehicle,10
Chennai,E136,Biohazard Disposal Container,9
Chennai,E137,Portable Sanitation Kiosk,11
Chennai,E138,Municipal Cleaning Utility Vehicle,20
Chennai,E139,Fire Tender Vehicle,20
Chennai,E140,Portable Rescue Boat,0
Chennai,E141,Emergency Communication Van,13
Chennai,E142,Portable Medical Response Unit,14
Chennai,E143,Emergency Water Pump,9
Chennai,E144,Debris Removal Loader,16
Chennai,E145,Portable Lighting Tower,0
Chennai,E146,Emergency Generator Unit,13
Chennai,E147,Portable Emergency Shelter Unit,0
Chennai,E148,Hydraulic Rescue Cutter,0
Chennai,E149,Emergency Evacuation Vehicle,20
Chennai,E150,Portable Public Warning System,3
Chennai,E151,Flood Monitoring Sensor,8
Chennai,E152,Emergency Drone Surveillance Unit,18
Chennai,E153,Portable Life Support Kit,4
Chennai,E154,Disaster Recovery Crane,16
Chennai,E155,Emergency Ambulance Van,20
Chennai,E156,Portable Command Center Unit,13
Chennai,E157,Rapid Response Vehicle,19
Chennai,E158,Emergency Traffic Diversion Unit,9
Chennai,E159,Portable Search Light Unit,0
Chennai,E160,Disaster Supply Transport Vehicle,19
Chennai,E161,Sewage Treatment Plant Pump,14
Chennai,E162,Portable Laboratory Testing Unit,20
Chennai,E163,Air Quality Monitoring Station,10
Chennai,E164,Noise Pollution Monitoring Unit,9
Chennai,E165,Construction Debris Crusher,5
Chennai,E166,Smart Parking Monitoring Unit,9
Chennai,E167,Municipal Survey Drone,20
Chennai,E168,GIS Mapping Workstation,20
Chennai,E169,Portable Air Compressor,6
Chennai,E170,Industrial Pollution Response Unit,0
Chennai,E171,Smart Civic Monitoring Console,20
Chennai,E172,Portable Municipal Command Vehicle,20
Chennai,E173,Integrated Utility Maintenance Vehicle,20
Hyderabad,E001,Garbage Compactor Truck,10
Hyderabad,E002,Mini Garbage Tipper,9
Hyderabad,E003,Refuse Collector Vehicle,9
Hyderabad,E004,Portable Waste Compactor,8
Hyderabad,E005,Mechanical Road Sweeper,10
Hyderabad,E006,Vacuum Road Sweeper,12
Hyderabad,E007,Dumper Placer Vehicle,8
Hyderabad,E008,Waste Collection Container,8
Hyderabad,E009,Hydraulic Waste Loader,8
Hyderabad,E010,Transfer Station Container,8
Hyderabad,E011,Plastic Baler Machine,7
Hyderabad,E012,Organic Waste Shredder,8
Hyderabad,E013,Bio Waste Composting Machine,8
Hyderabad,E014,Portable Garbage Bin Set,7
Hyderabad,E015,Skid Steer Loader,8
Hyderabad,E016,Waste Conveyor Belt Unit,7
Hyderabad,E017,Industrial Waste Crusher,4
Hyderabad,E018,Dumpster Container,7
Hyderabad,E019,Front Loader Waste Vehicle,8
Hyderabad,E020,Waste Segregation Conveyor,7
Hyderabad,E021,Leaf Collection Vacuum Unit,7
Hyderabad,E022,Portable Bin Lifter,7
Hyderabad,E023,Waste Hopper Unit,6
Hyderabad,E024,Biomedical Waste Carrier,8
Hyderabad,E025,Municipal Waste Crane,8
Hyderabad,E026,Street Cleaning Cart,7
Hyderabad,E027,Waste Transfer Trailer,8
Hyderabad,E028,Mobile Waste Collection Unit,8
Hyderabad,E029,Truck Mounted Suction Cum Jetting Machine,20
Hyderabad,E030,Sewer Jetting Machine,20
Hyderabad,E031,High Pressure Sewer Cleaner,20
Hyderabad,E032,Root Cutting System for Sewer Line,11
Hyderabad,E033,Sewer Inspection Camera,11
Hyderabad,E034,Portable Pipeline CCTV Unit,11
Hyderabad,E035,Vacuum Sludge Tanker,20
Hyderabad,E036,Manhole Desilting Machine,19
Hyderabad,E037,Sewer Cleaning Robot,13
Hyderabad,E038,Portable Sludge Pump,16
Hyderabad,E039,Drain Rodding Machine,16
Hyderabad,E040,Underground Pipe Locator,10
Hyderabad,E041,Drain Cleaning Machine,12
Hyderabad,E042,Portable Dewatering Pump,12
Hyderabad,E043,High Capacity Pump Set,12
Hyderabad,E044,Storm Water Pump,14
Hyderabad,E045,Submersible Pump Unit,11
Hyderabad,E046,Canal Desilting Machine,12
Hyderabad,E047,Portable Flood Barrier Unit,8
Hyderabad,E048,Emergency Drainage Vehicle,12
Hyderabad,E049,Drain Excavation Unit,8
Hyderabad,E050,Portable Sandbag Filling Machine,7
Hyderabad,E051,Drain Jetting Machine,12
Hyderabad,E052,Drain Inspection Camera,11
Hyderabad,E053,Portable Mud Suction Unit,11
Hyderabad,E054,Drain Clearing Robot,12
Hyderabad,E055,Portable Emergency Pump,8
Hyderabad,E056,Flood Recovery Vehicle,11
Hyderabad,E057,Storm Drain Vacuum Cleaner,12
Hyderabad,E058,Portable Water Diversion Unit,7
Hyderabad,E059,Chassis Mounted Water Tanker,14
Hyderabad,E060,Water Tanker,14
Hyderabad,E061,Pipeline Leakage Detector,12
Hyderabad,E062,Portable Chlorination Unit,14
Hyderabad,E063,Water Pumping Station Motor,14
Hyderabad,E064,Valve Testing Machine,12
Hyderabad,E065,Pipe Pressure Monitoring Unit,12
Hyderabad,E066,Water Quality Testing Kit,14
Hyderabad,E067,Borewell Cleaning Machine,12
Hyderabad,E068,Portable Water Storage Tank,11
Hyderabad,E069,Pipeline Repair Vehicle,14
Hyderabad,E070,Portable Pump Controller,11
Hyderabad,E071,Water Meter Calibration Unit,11
Hyderabad,E072,Pipeline Inspection Camera,12
Hyderabad,E073,Reservoir Cleaning Machine,12
Hyderabad,E074,Water Purification Mobile Unit,14
Hyderabad,E075,Portable Pipeline Flusher,12
Hyderabad,E076,Hydraulic Pipe Cutter,11
Hyderabad,E077,Portable Water Pump Unit,12
Hyderabad,E078,Emergency Water Supply Vehicle,14
Hyderabad,E079,Smart Water Monitoring Sensor,12
Hyderabad,E080,Water Pipeline Maintenance Kit,11
Hyderabad,E081,Hydraulic Excavator,12
Hyderabad,E082,Mini Excavator,10
Hyderabad,E083,Backhoe Loader,20
Hyderabad,E084,Wheel Loader,10
Hyderabad,E085,Track Mounted Excavator,17
Hyderabad,E086,Road Roller,10
Hyderabad,E087,Vibratory Road Roller,10
Hyderabad,E088,Asphalt Paver Machine,12
Hyderabad,E089,Concrete Mixer Machine,6
Hyderabad,E090,Concrete Vibrator,5
Hyderabad,E091,Asphalt Cutter,9
Hyderabad,E092,Road Marking Machine,9
Hyderabad,E093,Concrete Cutting Machine,6
Hyderabad,E094,Crack Sealing Machine,9
Hyderabad,E095,Tipper Truck,19
Hyderabad,E096,Dump Truck,19
Hyderabad,E097,Tyre Mounted Mobile Crane,7
Hyderabad,E098,Portable Concrete Pump,6
Hyderabad,E099,Hydraulic Breaker,13
Hyderabad,E100,Road Surface Milling Machine,10
Hyderabad,E101,Portable Generator for Road Work,5
Hyderabad,E102,Traffic Cone Deployment Unit,8
Hyderabad,E103,Road Repair Patch Machine,9
Hyderabad,E104,Curb Stone Laying Machine,5
Hyderabad,E105,Pavement Compactor,9
Hyderabad,E106,Diesel Generator Set,14
Hyderabad,E107,Portable Generator,9
Hyderabad,E108,Street Light Maintenance Lift,10
Hyderabad,E109,Transformer Maintenance Vehicle,14
Hyderabad,E110,Electric Cable Locator,9
Hyderabad,E111,Underground Fault Detector,9
Hyderabad,E112,Portable Tower Light,0
Hyderabad,E113,Smart Street Light Controller,9
Hyderabad,E114,Electrical Maintenance Van,12
Hyderabad,E115,Portable Solar Lighting Unit,0
Hyderabad,E116,Mobile Repair Van,18
Hyderabad,E117,Voltage Monitoring Device,11
Hyderabad,E118,Underground Cable Repair Kit,8
Hyderabad,E119,Portable Battery Backup Unit,8
Hyderabad,E120,Smart Utility Monitoring Console,20
Hyderabad,E121,Portable Toilet Unit,12
Hyderabad,E122,Mobile Toilet Van,12
Hyderabad,E123,Public Toilet Cleaning Machine,20
Hyderabad,E124,High Pressure Washer,20
Hyderabad,E125,Disinfection Sprayer Unit,12
Hyderabad,E126,Fogging Machine,11
Hyderabad,E127,Portable Cleaning Cart,14
Hyderabad,E128,Manual Cleaning Trolley,14
Hyderabad,E129,Portable Hand Wash Station,11
Hyderabad,E130,Sanitary Waste Disposal Unit,8
Hyderabad,E131,Portable Urinal Unit,11
Hyderabad,E132,Public Washroom Maintenance Vehicle,20
Hyderabad,E133,Drain Disinfection Unit,11
Hyderabad,E134,Portable Steam Cleaning Machine,11
Hyderabad,E135,Street Disinfection Vehicle,9
Hyderabad,E136,Biohazard Disposal Container,8
Hyderabad,E137,Portable Sanitation Kiosk,11
Hyderabad,E138,Municipal Cleaning Utility Vehicle,20
Hyderabad,E139,Fire Tender Vehicle,20
Hyderabad,E140,Portable Rescue Boat,0
Hyderabad,E141,Emergency Communication Van,12
Hyderabad,E142,Portable Medical Response Unit,14
Hyderabad,E143,Emergency Water Pump,9
Hyderabad,E144,Debris Removal Loader,15
Hyderabad,E145,Portable Lighting Tower,0
Hyderabad,E146,Emergency Generator Unit,12
Hyderabad,E147,Portable Emergency Shelter Unit,0
Hyderabad,E148,Hydraulic Rescue Cutter,0
Hyderabad,E149,Emergency Evacuation Vehicle,20
Hyderabad,E150,Portable Public Warning System,3
Hyderabad,E151,Flood Monitoring Sensor,8
Hyderabad,E152,Emergency Drone Surveillance Unit,17
Hyderabad,E153,Portable Life Support Kit,3
Hyderabad,E154,Disaster Recovery Crane,15
Hyderabad,E155,Emergency Ambulance Van,20
Hyderabad,E156,Portable Command Center Unit,12
Hyderabad,E157,Rapid Response Vehicle,18
Hyderabad,E158,Emergency Traffic Diversion Unit,8
Hyderabad,E159,Portable Search Light Unit,0
Hyderabad,E160,Disaster Supply Transport Vehicle,18
Hyderabad,E161,Sewage Treatment Plant Pump,14
Hyderabad,E162,Portable Laboratory Testing Unit,20
Hyderabad,E163,Air Quality Monitoring Station,9
Hyderabad,E164,Noise Pollution Monitoring Unit,8
Hyderabad,E165,Construction Debris Crusher,4
Hyderabad,E166,Smart Parking Monitoring Unit,8
Hyderabad,E167,Municipal Survey Drone,20
Hyderabad,E168,GIS Mapping Workstation,20
Hyderabad,E169,Portable Air Compressor,5
Hyderabad,E170,Industrial Pollution Response Unit,0
Hyderabad,E171,Smart Civic Monitoring Console,20
Hyderabad,E172,Portable Municipal Command Vehicle,20
Hyderabad,E173,Integrated Utility Maintenance Vehicle,20
Ahmedabad,E001,Garbage Compactor Truck,8
Ahmedabad,E002,Mini Garbage Tipper,7
Ahmedabad,E003,Refuse Collector Vehicle,7
Ahmedabad,E004,Portable Waste Compactor,6
Ahmedabad,E005,Mechanical Road Sweeper,9
Ahmedabad,E006,Vacuum Road Sweeper,10
Ahmedabad,E007,Dumper Placer Vehicle,6
Ahmedabad,E008,Waste Collection Container,6
Ahmedabad,E009,Hydraulic Waste Loader,6
Ahmedabad,E010,Transfer Station Container,6
Ahmedabad,E011,Plastic Baler Machine,6
Ahmedabad,E012,Organic Waste Shredder,6
Ahmedabad,E013,Bio Waste Composting Machine,6
Ahmedabad,E014,Portable Garbage Bin Set,6
Ahmedabad,E015,Skid Steer Loader,6
Ahmedabad,E016,Waste Conveyor Belt Unit,6
Ahmedabad,E017,Industrial Waste Crusher,4
Ahmedabad,E018,Dumpster Container,6
Ahmedabad,E019,Front Loader Waste Vehicle,6
Ahmedabad,E020,Waste Segregation Conveyor,6
Ahmedabad,E021,Leaf Collection Vacuum Unit,6
Ahmedabad,E022,Portable Bin Lifter,6
Ahmedabad,E023,Waste Hopper Unit,5
Ahmedabad,E024,Biomedical Waste Carrier,6
Ahmedabad,E025,Municipal Waste Crane,6
Ahmedabad,E026,Street Cleaning Cart,6
Ahmedabad,E027,Waste Transfer Trailer,6
Ahmedabad,E028,Mobile Waste Collection Unit,6
Ahmedabad,E029,Truck Mounted Suction Cum Jetting Machine,20
Ahmedabad,E030,Sewer Jetting Machine,20
Ahmedabad,E031,High Pressure Sewer Cleaner,20
Ahmedabad,E032,Root Cutting System for Sewer Line,10
Ahmedabad,E033,Sewer Inspection Camera,10
Ahmedabad,E034,Portable Pipeline CCTV Unit,10
Ahmedabad,E035,Vacuum Sludge Tanker,20
Ahmedabad,E036,Manhole Desilting Machine,18
Ahmedabad,E037,Sewer Cleaning Robot,12
Ahmedabad,E038,Portable Sludge Pump,15
Ahmedabad,E039,Drain Rodding Machine,15
Ahmedabad,E040,Underground Pipe Locator,9
Ahmedabad,E041,Drain Cleaning Machine,11
Ahmedabad,E042,Portable Dewatering Pump,11
Ahmedabad,E043,High Capacity Pump Set,11
Ahmedabad,E044,Storm Water Pump,13
Ahmedabad,E045,Submersible Pump Unit,10
Ahmedabad,E046,Canal Desilting Machine,11
Ahmedabad,E047,Portable Flood Barrier Unit,7
Ahmedabad,E048,Emergency Drainage Vehicle,11
Ahmedabad,E049,Drain Excavation Unit,7
Ahmedabad,E050,Portable Sandbag Filling Machine,6
Ahmedabad,E051,Drain Jetting Machine,11
Ahmedabad,E052,Drain Inspection Camera,10
Ahmedabad,E053,Portable Mud Suction Unit,10
Ahmedabad,E054,Drain Clearing Robot,11
Ahmedabad,E055,Portable Emergency Pump,7
